pair_id,target
11947,1
11948,1
11949,0
11950,1
11951,1
11952,1
11953,1
11954,1
11955,1
11956,1
11957,1
11958,1
11959,0
11960,1
11961,1
11962,1
11963,0
11964,1
11965,1
11966,1
11967,0
11968,1
11969,1
11970,1
11971,0
11972,1
11973,1
11974,1
11975,0
11976,0
11977,0
11978,0
11979,0
11980,1
11981,0
11982,0
11983,0
11984,1
11985,0
11986,1
11987,1
11988,1
11989,1
11990,0
11991,1
11992,0
11993,1
11994,0
11995,0
11996,1
11997,0
11998,1
11999,1
12000,1
12001,0
12002,1
12003,1
12004,1
12005,1
12006,0
12007,1
12008,0
12009,1
12010,1
12011,1
12012,1
12013,1
12014,1
12015,1
12016,1
12017,1
12018,1
12019,0
12020,1
12021,1
12022,0
12023,1
12024,1
12025,1
12026,1
12027,1
12028,0
12029,1
12030,0
12031,1
12032,1
12033,1
12034,1
12035,1
12036,1
12037,1
12038,1
12039,0
12040,1
12041,0
12042,1
12043,0
12044,1
12045,1
12046,0
12047,1
12048,1
12049,1
12050,1
12051,1
12052,0
12053,1
12054,0
12055,1
12056,1
12057,1
12058,0
12059,0
12060,1
12061,0
12062,1
12063,1
12064,1
12065,0
12066,1
12067,1
12068,0
12069,1
12070,1
12071,1
12072,0
12073,1
12074,1
12075,1
12076,1
12077,1
12078,1
12079,1
12080,1
12081,0
12082,1
12083,0
12084,1
12085,0
12086,1
12087,0
12088,1
12089,1
12090,0
12091,1
12092,1
12093,1
12094,0
12095,1
12096,1
12097,1
12098,1
12099,1
12100,1
12101,1
12102,0
12103,1
12104,1
12105,1
12106,1
12107,1
12108,1
12109,1
12110,1
12111,1
12112,1
12113,1
12114,0
12115,1
12116,1
12117,0
12118,1
12119,0
12120,1
12121,1
12122,1
12123,1
12124,1
12125,1
12126,1
12127,0
12128,1
12129,1
12130,1
12131,1
12132,1
12133,1
12134,1
12135,1
12136,1
12137,1
12138,1
12139,0
12140,1
12141,1
12142,1
12143,1
12144,0
12145,1
12146,1
12147,1
12148,1
12149,1
12150,1
12151,1
12152,1
12153,1
12154,0
12155,0
12156,1
12157,1
12158,1
12159,1
12160,0
12161,1
12162,1
12163,0
12164,1
12165,1
12166,1
12167,1
12168,0
12169,1
12170,1
12171,1
12172,1
12173,1
12174,1
12175,0
12176,0
12177,1
12178,1
12179,1
12180,1
12181,1
12182,1
12183,1
12184,1
12185,1
12186,1
12187,1
12188,1
12189,1
12190,1
12191,1
12192,1
12193,1
12194,1
12195,1
12196,1
12197,1
12198,1
12199,0
12200,1
12201,1
12202,1
12203,1
12204,1
12205,1
12206,1
12207,1
12208,1
12209,1
12210,1
12211,1
12212,1
12213,1
12214,1
12215,1
12216,1
12217,1
12218,1
12219,1
12220,1
12221,1
12222,1
12223,1
12224,1
12225,1
12226,1
12227,1
12228,1
12229,1
12230,1
12231,1
12232,1
12233,0
12234,1
12235,1
12236,1
12237,1
12238,1
12239,1
12240,1
12241,1
12242,1
12243,1
12244,1
12245,1
12246,1
12247,1
12248,1
12249,1
12250,1
12251,1
12252,1
12253,1
12254,0
12255,1
12256,1
12257,1
12258,1
12259,1
12260,1
12261,1
12262,1
12263,1
12264,1
12265,1
12266,1
12267,1
12268,1
12269,1
12270,1
12271,1
12272,1
12273,1
12274,1
12275,1
12276,0
12277,1
12278,1
12279,1
12280,1
12281,0
12282,1
12283,1
12284,0
12285,0
12286,1
12287,1
12288,0
12289,1
12290,1
12291,1
12292,1
12293,1
12294,1
12295,1
12296,1
12297,0
12298,1
12299,1
12300,1
12301,0
12302,0
12303,1
12304,0
12305,0
12306,1
12307,1
12308,1
12309,1
12310,1
12311,1
12312,1
12313,0
12314,1
12315,0
12316,0
12317,1
12318,1
12319,1
12320,1
12321,0
12322,0
12323,1
12324,1
12325,1
12326,1
12327,0
12328,1
12329,1
12330,1
12331,1
12332,0
12333,1
12334,1
12335,0
12336,0
12337,0
12338,1
12339,1
12340,1
12341,1
12342,1
12343,0
12344,1
12345,0
12346,1
12347,1
12348,0
12349,1
12350,1
12351,0
12352,1
12353,1
12354,0
12355,0
12356,1
12357,0
12358,1
12359,0
12360,1
12361,1
12362,0
12363,1
12364,1
12365,0
12366,1
12367,1
12368,0
12369,1
12370,1
12371,1
12372,0
12373,1
12374,1
12375,1
12376,1
12377,1
12378,1
12379,1
12380,1
12381,1
12382,0
12383,1
12384,1
12385,1
12386,1
12387,1
12388,1
12389,1
12390,1
12391,1
12392,1
12393,1
12394,1
12395,1
12396,1
12397,1
12398,1
12399,1
12400,1
12401,1
12402,1
12403,1
12404,1
12405,1
12406,1
12407,1
12408,1
12409,1
12410,1
12411,1
12412,1
12413,1
12414,1
12415,1
12416,1
12417,1
12418,1
12419,1
12420,1
12421,1
12422,1
12423,1
12424,1
12425,1
12426,1
12427,1
12428,1
12429,0
12430,1
12431,1
12432,1
12433,1
12434,1
12435,1
12436,1
12437,1
12438,1
12439,1
12440,1
12441,1
12442,1
12443,1
12444,1
12445,1
12446,1
12447,1
12448,1
12449,1
12450,1
12451,1
12452,1
12453,1
12454,1
12455,1
12456,1
12457,1
12458,1
12459,1
12460,1
12461,1
12462,1
12463,1
12464,1
12465,1
12466,1
12467,1
12468,1
12469,1
12470,1
12471,1
12472,1
12473,1
12474,1
12475,1
12476,1
12477,1
12478,1
12479,1
12480,0
12481,1
12482,1
12483,0
12484,0
12485,1
12486,1
12487,0
12488,1
12489,1
12490,1
12491,0
12492,0
12493,1
12494,0
12495,1
12496,0
12497,1
12498,1
12499,1
12500,1
12501,0
12502,1
12503,0
12504,1
12505,0
12506,1
12507,1
12508,0
12509,1
12510,1
12511,1
12512,1
12513,0
12514,0
12515,1
12516,1
12517,0
12518,1
12519,1
12520,1
12521,0
12522,1
12523,0
12524,0
12525,1
12526,0
12527,0
12528,0
12529,1
12530,1
12531,1
12532,0
12533,0
12534,1
12535,1
12536,1
12537,0
12538,0
12539,1
12540,1
12541,0
12542,0
12543,0
12544,1
12545,0
12546,1
12547,1
12548,0
12549,1
12550,0
12551,0
12552,1
12553,1
12554,1
12555,1
12556,1
12557,0
12558,0
12559,1
12560,0
12561,1
12562,1
12563,1
12564,1
12565,0
12566,0
12567,1
12568,0
12569,1
12570,0
12571,1
12572,0
12573,1
12574,1
12575,0
12576,1
12577,0
12578,0
12579,1
12580,1
12581,1
12582,1
12583,0
12584,1
12585,0
12586,0
12587,0
12588,1
12589,1
12590,1
12591,0
12592,1
12593,1
12594,0
12595,1
12596,0
12597,1
12598,0
12599,1
12600,1
12601,1
12602,1
12603,0
12604,1
12605,1
12606,1
12607,1
12608,1
12609,0
12610,0
12611,1
12612,1
12613,0
12614,0
12615,0
12616,1
12617,0
12618,1
12619,1
12620,1
12621,1
12622,1
12623,1
12624,0
12625,0
12626,1
12627,0
12628,1
12629,1
12630,0
12631,1
12632,1
12633,1
12634,1
12635,1
12636,1
12637,1
12638,1
12639,1
12640,0
12641,0
12642,1
12643,0
12644,1
12645,1
12646,1
12647,1
12648,1
12649,1
12650,1
12651,1
12652,1
12653,1
12654,1
12655,1
12656,1
12657,1
12658,1
12659,1
12660,1
12661,1
12662,1
12663,1
12664,1
12665,1
12666,1
12667,1
12668,1
12669,1
12670,1
12671,1
12672,0
12673,0
12674,0
12675,1
12676,1
12677,1
12678,1
12679,1
12680,1
12681,1
12682,1
12683,0
12684,0
12685,1
12686,1
12687,1
12688,1
12689,1
12690,1
12691,1
12692,0
12693,1
12694,1
12695,1
12696,1
12697,1
12698,0
12699,1
12700,1
12701,0
12702,1
12703,1
12704,1
12705,0
12706,1
12707,1
12708,1
12709,1
12710,1
12711,1
12712,1
12713,1
12714,1
12715,1
12716,0
12717,1
12718,1
12719,1
12720,1
12721,1
12722,0
12723,1
12724,1
12725,1
12726,1
12727,1
12728,1
12729,1
12730,0
12731,1
12732,0
12733,1
12734,1
12735,0
12736,0
12737,1
12738,1
12739,0
12740,0
12741,1
12742,1
12743,1
12744,1
12745,1
12746,1
12747,1
12748,1
12749,1
12750,1
12751,0
12752,1
12753,1
12754,0
12755,0
12756,1
12757,1
12758,1
12759,1
12760,1
12761,0
12762,1
12763,0
12764,1
12765,1
12766,1
12767,0
12768,1
12769,0
12770,1
12771,1
12772,1
12773,1
12774,1
12775,1
12776,1
12777,1
12778,1
12779,1
12780,1
12781,0
12782,0
12783,1
12784,1
12785,1
12786,0
12787,1
12788,1
12789,1
12790,1
12791,1
12792,0
12793,1
12794,0
12795,1
12796,1
12797,0
12798,1
12799,1
12800,1
12801,1
12802,1
12803,1
12804,1
12805,0
12806,1
12807,1
12808,0
12809,1
12810,0
12811,1
12812,1
12813,0
12814,1
12815,1
12816,1
12817,1
12818,1
12819,1
12820,1
12821,1
12822,1
12823,1
12824,0
12825,0
12826,1
12827,1
12828,0
12829,0
12830,1
12831,1
12832,0
12833,0
12834,1
12835,1
12836,1
12837,1
12838,1
12839,1
12840,0
12841,1
12842,1
12843,1
12844,1
12845,1
12846,0
12847,1
12848,0
12849,1
12850,1
12851,1
12852,1
12853,0
12854,1
12855,1
12856,0
12857,1
12858,1
12859,1
12860,1
12861,0
12862,1
12863,1
12864,1
12865,0
12866,1
12867,1
12868,1
12869,1
12870,1
12871,1
12872,1
12873,0
12874,1
12875,1
12876,1
12877,1
12878,1
12879,1
12880,0
12881,1
12882,1
12883,0
12884,0
12885,1
12886,0
12887,1
12888,1
12889,1
12890,1
12891,1
12892,1
12893,1
12894,1
12895,1
12896,0
12897,1
12898,0
12899,1
12900,1
12901,0
12902,1
12903,1
12904,0
12905,1
12906,0
12907,1
12908,1
12909,0
12910,1
12911,1
12912,1
12913,1
12914,0
12915,1
12916,0
12917,1
12918,1
12919,1
12920,1
12921,1
12922,1
12923,1
12924,0
12925,1
12926,0
12927,1
12928,0
12929,1
12930,0
12931,1
12932,1
12933,0
12934,1
12935,1
12936,0
12937,0
12938,1
12939,1
12940,1
12941,0
12942,1
12943,1
12944,1
12945,1
12946,1
12947,0
12948,1
12949,1
12950,1
12951,0
12952,1
12953,0
12954,0
12955,1
12956,0
12957,1
12958,1
12959,0
12960,1
12961,1
12962,0
12963,1
12964,1
12965,0
12966,1
12967,0
12968,0
12969,1
12970,1
12971,1
12972,1
12973,0
12974,0
12975,0
12976,0
12977,1
12978,1
12979,1
12980,1
12981,1
12982,1
12983,1
12984,0
12985,1
12986,1
12987,0
12988,1
12989,1
12990,1
12991,1
12992,0
12993,0
12994,1
12995,0
12996,0
12997,0
12998,0
12999,0
13000,1
13001,1
13002,1
13003,1
13004,0
13005,1
13006,1
13007,1
13008,1
13009,1
13010,1
13011,1
13012,1
13013,1
13014,0
13015,1
13016,1
13017,1
13018,0
13019,1
13020,1
13021,1
13022,1
13023,0
13024,1
13025,1
13026,1
13027,1
13028,1
13029,0
13030,1
13031,1
13032,1
13033,0
13034,1
13035,1
13036,1
13037,1
13038,0
13039,1
13040,1
13041,1
13042,1
13043,1
13044,1
13045,1
13046,1
13047,1
13048,1
13049,0
13050,1
13051,1
13052,0
13053,1
13054,0
13055,0
13056,1
13057,1
13058,1
13059,0
13060,0
13061,1
13062,1
13063,1
13064,1
13065,1
13066,0
13067,0
13068,1
13069,0
13070,0
13071,1
13072,1
13073,1
13074,1
13075,1
13076,0
13077,0
13078,1
13079,1
13080,1
13081,0
13082,1
13083,1
13084,1
13085,1
13086,1
13087,1
13088,1
13089,1
13090,1
13091,1
13092,0
13093,1
13094,1
13095,1
13096,1
13097,1
13098,1
13099,1
13100,1
13101,1
13102,1
13103,1
13104,1
13105,1
13106,1
13107,0
13108,1
13109,1
13110,1
13111,1
13112,1
13113,1
13114,1
13115,1
13116,0
13117,1
13118,0
13119,1
13120,0
13121,1
13122,0
13123,0
13124,0
13125,1
13126,1
13127,1
13128,0
13129,1
13130,1
13131,1
13132,1
13133,0
13134,1
13135,1
13136,1
13137,1
13138,1
13139,1
13140,0
13141,1
13142,0
13143,1
13144,0
13145,1
13146,1
13147,1
13148,1
13149,1
13150,1
13151,1
13152,1
13153,1
13154,1
13155,1
13156,0
13157,1
13158,1
13159,1
13160,1
13161,1
13162,1
13163,0
13164,1
13165,1
13166,1
13167,0
13168,1
13169,1
13170,1
13171,0
13172,1
13173,1
13174,1
13175,1
13176,1
13177,1
13178,1
13179,1
13180,1
13181,1
13182,1
13183,1
13184,1
13185,1
13186,1
13187,1
13188,1
13189,1
13190,1
13191,1
13192,1
13193,1
13194,1
13195,1
13196,1
13197,0
13198,1
13199,1
13200,1
13201,1
13202,1
13203,1
13204,1
13205,1
13206,1
13207,0
13208,1
13209,1
13210,1
13211,1
13212,0
13213,0
13214,1
13215,1
13216,1
13217,1
13218,1
13219,0
13220,0
13221,0
13222,1
13223,1
13224,1
13225,1
13226,1
13227,1
13228,1
13229,1
13230,1
13231,1
13232,1
13233,1
13234,1
13235,1
13236,1
13237,1
13238,1
13239,1
13240,1
13241,1
13242,1
13243,1
13244,1
13245,1
13246,1
13247,1
13248,1
13249,1
13250,1
13251,1
13252,1
13253,1
13254,1
13255,1
13256,1
13257,1
13258,1
13259,1
13260,1
13261,1
13262,1
13263,1
13264,1
13265,1
13266,1
13267,1
13268,1
13269,1
13270,0
13271,1
13272,1
13273,1
13274,1
13275,1
13276,1
13277,1
13278,1
13279,1
13280,1
13281,1
13282,1
13283,1
13284,1
13285,1
13286,1
13287,1
13288,1
13289,1
13290,1
13291,1
13292,1
13293,1
13294,1
13295,1
13296,1
13297,1
13298,1
13299,1
13300,1
13301,1
13302,1
13303,1
13304,1
13305,1
13306,1
13307,1
13308,1
13309,1
13310,1
13311,1
13312,1
13313,1
13314,1
13315,1
13316,1
13317,1
13318,1
13319,1
13320,1
13321,1
13322,1
13323,1
13324,1
13325,1
13326,1
13327,1
13328,1
13329,1
13330,1
13331,1
13332,1
13333,1
13334,1
13335,1
13336,1
13337,1
13338,1
13339,1
13340,1
13341,1
13342,1
13343,1
13344,1
13345,1
13346,1
13347,1
13348,1
13349,1
13350,1
13351,1
13352,1
13353,1
13354,1
13355,1
13356,1
13357,1
13358,1
13359,1
13360,1
13361,1
13362,1
13363,1
13364,1
13365,1
13366,1
13367,1
13368,1
13369,1
13370,1
13371,1
13372,1
13373,1
13374,1
13375,1
13376,1
13377,1
13378,1
13379,1
13380,1
13381,0
13382,1
13383,0
13384,1
13385,1
13386,1
13387,1
13388,1
13389,1
13390,1
13391,1
13392,1
13393,1
13394,1
13395,1
13396,1
13397,1
13398,1
13399,1
13400,1
13401,1
13402,1
13403,1
13404,1
13405,1
13406,1
13407,1
13408,1
13409,1
13410,1
13411,1
13412,1
13413,1
13414,1
13415,1
13416,1
13417,1
13418,1
13419,1
13420,1
13421,1
13422,1
13423,1
13424,1
13425,1
13426,1
13427,1
13428,1
13429,1
13430,1
13431,1
13432,1
13433,1
13434,1
13435,1
13436,1
13437,1
13438,1
13439,1
13440,1
13441,1
13442,1
13443,1
13444,1
13445,1
13446,1
13447,1
13448,1
13449,1
13450,1
13451,1
13452,1
13453,1
13454,1
13455,1
13456,0
13457,0
13458,0
13459,1
13460,1
13461,1
13462,0
13463,1
13464,0
13465,1
13466,0
13467,0
13468,1
13469,1
13470,1
13471,0
13472,1
13473,1
13474,0
13475,0
13476,0
13477,1
13478,1
13479,1
13480,0
13481,0
13482,1
13483,0
13484,1
13485,1
13486,0
13487,1
13488,1
13489,0
13490,1
13491,1
13492,1
13493,1
13494,0
13495,0
13496,1
13497,1
13498,1
13499,1
13500,1
13501,0
13502,0
13503,0
13504,0
13505,1
13506,0
13507,1
13508,0
13509,0
13510,1
13511,1
13512,0
13513,1
13514,0
13515,1
13516,1
13517,1
13518,0
13519,0
13520,1
13521,0
13522,0
13523,0
13524,1
13525,1
13526,1
13527,1
13528,0
13529,1
13530,1
13531,1
13532,1
13533,0
13534,1
13535,1
13536,1
13537,1
13538,1
13539,1
13540,1
13541,1
13542,1
13543,0
13544,1
13545,0
13546,1
13547,1
13548,1
13549,1
13550,1
13551,1
13552,0
13553,0
13554,1
13555,0
13556,1
13557,1
13558,1
13559,1
13560,1
13561,1
13562,1
13563,1
13564,0
13565,1
13566,1
13567,1
13568,1
13569,1
13570,1
13571,1
13572,1
13573,1
13574,1
13575,1
13576,1
13577,0
13578,1
13579,1
13580,1
13581,1
13582,1
13583,1
13584,1
13585,1
13586,1
13587,1
13588,1
13589,1
13590,0
13591,0
13592,1
13593,0
13594,1
13595,1
13596,1
13597,1
13598,1
13599,1
13600,1
13601,0
13602,1
13603,1
13604,1
13605,0
13606,0
13607,1
13608,0
13609,1
13610,1
13611,1
13612,1
13613,0
13614,1
13615,1
13616,1
13617,1
13618,1
13619,0
13620,1
13621,1
13622,1
13623,0
13624,1
13625,1
13626,1
13627,1
13628,1
13629,1
13630,1
13631,1
13632,1
13633,1
13634,1
13635,1
13636,1
13637,1
13638,1
13639,0
13640,1
13641,0
13642,1
13643,0
13644,1
13645,1
13646,1
13647,1
13648,1
13649,1
13650,1
13651,1
13652,1
13653,1
13654,1
13655,1
13656,1
13657,0
13658,1
13659,1
13660,0
13661,0
13662,0
13663,1
13664,1
13665,1
13666,1
13667,1
13668,1
13669,1
13670,1
13671,1
13672,1
13673,1
13674,1
13675,1
13676,1
13677,1
13678,1
13679,0
13680,1
13681,1
13682,1
13683,1
13684,0
13685,1
13686,1
13687,1
13688,1
13689,1
13690,1
13691,1
13692,1
13693,0
13694,1
13695,1
13696,1
13697,1
13698,1
13699,1
13700,1
13701,1
13702,1
13703,1
13704,1
13705,1
13706,1
13707,1
13708,1
13709,1
13710,1
13711,1
13712,0
13713,1
13714,0
13715,1
13716,1
13717,1
13718,0
13719,0
13720,1
13721,1
13722,1
13723,1
13724,1
13725,1
13726,1
13727,1
13728,1
13729,1
13730,1
13731,1
13732,1
13733,1
13734,1
13735,1
13736,1
13737,1
13738,1
13739,1
13740,1
13741,1
13742,1
13743,1
13744,1
13745,1
13746,1
13747,1
13748,0
13749,1
13750,1
13751,0
13752,1
13753,1
13754,1
13755,0
13756,1
13757,1
13758,1
13759,1
13760,1
13761,1
13762,1
13763,1
13764,1
13765,1
13766,1
13767,1
13768,1
13769,1
13770,0
13771,1
13772,1
13773,1
13774,1
13775,1
13776,1
13777,0
13778,1
13779,1
13780,1
13781,0
13782,1
13783,1
13784,0
13785,0
13786,1
13787,1
13788,1
13789,1
13790,1
13791,1
13792,1
13793,0
13794,0
13795,1
13796,0
13797,0
13798,1
13799,1
13800,0
13801,1
13802,1
13803,1
13804,0
13805,1
13806,1
13807,1
13808,1
13809,1
13810,0
13811,1
13812,1
13813,1
13814,0
13815,1
13816,0
13817,1
13818,1
13819,1
13820,1
13821,1
13822,0
13823,0
13824,1
13825,1
13826,0
13827,0
13828,1
13829,1
13830,1
13831,1
13832,1
13833,1
13834,1
13835,0
13836,0
13837,1
13838,1
13839,1
13840,1
13841,1
13842,1
13843,1
13844,1
13845,1
13846,1
13847,0
13848,1
13849,1
13850,1
13851,1
13852,1
13853,1
13854,1
13855,0
13856,1
13857,0
13858,0
13859,1
13860,0
13861,1
13862,0
13863,0
13864,1
13865,1
13866,1
13867,0
13868,0
13869,1
13870,0
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,1
13878,1
13879,0
13880,0
13881,1
13882,1
13883,0
13884,1
13885,1
13886,1
13887,1
13888,0
13889,1
13890,1
13891,1
13892,0
13893,1
13894,1
13895,0
13896,1
13897,1
13898,1
13899,0
13900,0
13901,0
13902,1
13903,1
13904,1
13905,1
13906,1
13907,1
13908,0
13909,1
13910,0
13911,1
13912,1
13913,0
13914,0
13915,1
13916,0
13917,1
13918,0
13919,0
13920,1
13921,0
13922,0
13923,1
13924,0
13925,0
13926,0
13927,0
13928,0
13929,1
13930,0
13931,1
13932,1
13933,0
13934,0
13935,1
13936,0
13937,0
13938,1
13939,0
13940,0
13941,1
13942,0
13943,0
13944,1
13945,1
13946,0
13947,1
13948,1
13949,1
13950,1
13951,1
13952,1
13953,1
13954,1
13955,1
13956,1
13957,1
13958,1
13959,1
13960,1
13961,0
13962,0
13963,1
13964,1
13965,0
13966,1
13967,1
13968,1
13969,1
13970,1
13971,1
13972,1
13973,1
13974,0
13975,1
13976,1
13977,1
13978,0
13979,1
13980,1
13981,1
13982,1
13983,1
13984,1
13985,1
13986,1
13987,1
13988,1
13989,1
13990,1
13991,1
13992,1
13993,1
13994,0
13995,1
13996,1
13997,0
13998,1
13999,1
14000,1
14001,1
14002,0
14003,1
14004,0
14005,1
14006,1
14007,1
14008,1
14009,1
14010,1
14011,1
14012,0
14013,0
14014,1
14015,1
14016,0
14017,0
14018,1
14019,1
14020,1
14021,1
14022,1
14023,1
14024,1
14025,1
14026,1
14027,1
14028,1
14029,1
14030,1
14031,1
14032,1
14033,1
14034,1
14035,1
14036,1
14037,1
14038,1
14039,1
14040,1
14041,1
14042,0
14043,1
14044,1
14045,1
14046,1
14047,1
14048,0
14049,0
14050,1
14051,1
14052,1
14053,1
14054,1
14055,1
14056,1
14057,1
14058,1
14059,1
14060,1
14061,1
14062,1
14063,1
14064,1
14065,1
14066,1
14067,1
14068,1
14069,1
14070,1
14071,1
14072,1
14073,1
14074,1
14075,1
14076,1
14077,1
14078,1
14079,1
14080,1
14081,1
14082,1
14083,1
14084,1
14085,1
14086,1
14087,1
14088,1
14089,1
14090,1
14091,1
14092,1
14093,1
14094,0
14095,1
14096,1
14097,1
14098,1
14099,0
14100,1
14101,1
14102,1
14103,1
14104,1
14105,1
14106,1
14107,1
14108,1
14109,1
14110,0
14111,1
14112,1
14113,1
14114,1
14115,1
14116,1
14117,1
14118,1
14119,1
14120,1
14121,1
14122,1
14123,1
14124,1
14125,1
14126,1
14127,1
14128,1
14129,1
14130,1
14131,0
14132,1
14133,1
14134,1
14135,1
14136,1
14137,0
14138,0
14139,1
14140,0
14141,0
14142,0
14143,1
14144,1
14145,1
14146,1
14147,1
14148,1
14149,0
14150,1
14151,1
14152,1
14153,1
14154,1
14155,1
14156,0
14157,1
14158,1
14159,0
14160,1
14161,1
14162,1
14163,1
14164,0
14165,0
14166,1
14167,1
14168,1
14169,0
14170,0
14171,1
14172,1
14173,1
14174,0
14175,0
14176,1
14177,0
14178,1
14179,0
14180,0
14181,1
14182,1
14183,1
14184,1
14185,1
14186,1
14187,1
14188,0
14189,1
14190,1
14191,1
14192,1
14193,0
14194,1
14195,0
14196,1
14197,1
14198,1
14199,1
14200,1
14201,1
14202,1
14203,1
14204,1
14205,1
14206,1
14207,0
14208,1
14209,1
14210,1
14211,1
14212,1
14213,1
14214,1
14215,1
14216,0
14217,1
14218,0
14219,1
14220,1
14221,1
14222,1
14223,0
14224,1
14225,1
14226,1
14227,1
14228,1
14229,1
14230,1
14231,1
14232,1
14233,1
14234,1
14235,1
14236,1
14237,1
14238,1
14239,1
14240,1
14241,1
14242,1
14243,1
14244,1
14245,1
14246,1
14247,1
14248,1
14249,1
14250,1
14251,1
14252,1
14253,1
14254,1
14255,1
14256,1
14257,1
14258,1
14259,1
14260,1
14261,1
14262,1
14263,1
14264,1
14265,1
14266,1
14267,1
14268,1
14269,1
14270,1
14271,1
14272,1
14273,1
14274,1
14275,1
14276,1
14277,1
14278,1
14279,1
14280,1
14281,1
14282,1
14283,1
14284,1
14285,1
14286,1
14287,1
14288,0
14289,1
14290,1
14291,1
14292,1
14293,1
14294,1
14295,1
14296,1
14297,1
14298,1
14299,1
14300,1
14301,1
14302,1
14303,1
14304,1
14305,1
14306,1
14307,1
14308,1
14309,1
14310,1
14311,1
14312,1
14313,1
14314,1
14315,1
14316,1
14317,1
14318,1
14319,1
14320,1
14321,1
14322,1
14323,1
14324,1
14325,1
14326,1
14327,1
14328,1
14329,1
14330,1
14331,1
14332,1
14333,1
14334,1
14335,1
14336,1
14337,1
14338,1
14339,1
14340,1
14341,1
14342,1
14343,1
14344,1
14345,1
14346,1
14347,1
14348,1
14349,1
14350,1
14351,1
14352,1
14353,0
14354,1
14355,1
14356,1
14357,1
14358,1
14359,1
14360,1
14361,1
14362,1
14363,1
14364,0
14365,1
14366,1
14367,1
14368,1
14369,1
14370,1
14371,1
14372,1
14373,1
14374,1
14375,1
14376,1
14377,1
14378,1
14379,1
14380,1
14381,1
14382,1
14383,1
14384,1
14385,1
14386,1
14387,1
14388,1
14389,1
14390,1
14391,1
14392,1
14393,1
14394,1
14395,1
14396,1
14397,1
14398,1
14399,1
14400,1
14401,1
14402,1
14403,1
14404,1
14405,1
14406,0
14407,1
14408,1
14409,0
14410,1
14411,1
14412,1
14413,0
14414,1
14415,1
14416,1
14417,1
14418,1
14419,1
14420,0
14421,1
14422,1
14423,1
14424,1
14425,1
14426,1
14427,1
14428,1
14429,1
14430,1
14431,1
14432,1
14433,1
14434,1
14435,1
14436,1
14437,1
14438,1
14439,1
14440,1
14441,1
14442,1
14443,1
14444,1
14445,1
14446,1
14447,1
14448,1
14449,1
14450,1
14451,1
14452,1
14453,1
14454,1
14455,1
14456,1
14457,1
14458,1
14459,1
14460,1
14461,1
14462,1
14463,1
14464,1
14465,1
14466,1
14467,1
14468,1
14469,1
14470,1
14471,1
14472,1
14473,1
14474,1
14475,1
14476,1
14477,1
14478,0
14479,1
14480,0
14481,1
14482,1
14483,0
14484,0
14485,0
14486,1
14487,1
